P05120	Plasminogen activator inhibitor 2
P05120	SERPINB2
P05120	Monocyte Arg-serpin
P05120	PAI-2
P05120	PAI2
P05120	Placental plasminogen activator inhibitor
P05120	PLANH2
P05120	Serpin B2
P05120	Urokinase inhibitor
P05154	Plasma serine protease inhibitor
P05154	SERPINA5
P05154	Acrosomal serine protease inhibitor
P05154	PAI-3
P05154	PAI3
P05154	PLANH3
P05154	Plasminogen activator inhibitor 3
P05154	PROCI
P05154	Protein C inhibitor
P05154	Serpin A5
P98164	Low-density lipoprotein receptor-related protein 2
P98164	LRP2
P98164	Glycoprotein 330
P98164	gp330
P98164	LRP-2
P98164	Megalin
Q9Y5Y6	Suppressor of tumorigenicity 14 protein
Q9Y5Y6	ST14
Q9Y5Y6	3.4.21.109
Q9Y5Y6	Matriptase
Q9Y5Y6	Membrane-type serine protease 1
Q9Y5Y6	MT-SP1
Q9Y5Y6	Prostamin
Q9Y5Y6	PRSS14
Q9Y5Y6	Serine protease 14
Q9Y5Y6	Serine protease TADG-15
Q9Y5Y6	SNC19
Q9Y5Y6	TADG15
Q9Y5Y6	Tumor-associated differentially-expressed gene 15 protein
P14543	Nidogen-1
P14543	NID1
P14543	Entactin
P14543	NID-1
P39900	Macrophage metalloelastase
P39900	MMP12
P39900	3.4.24.65
P39900	Macrophage elastase
P39900	Matrix metalloproteinase-12
P39900	MMP-12
P22888	Lutropin-choriogonadotropic hormone receptor
P22888	LHCGR
P22888	LCGR
P22888	LGR2
P22888	LH/CG-R
P22888	LHRHR
P22888	LSH-R
P22888	Luteinizing hormone receptor
P30988	Calcitonin receptor
P30988	CALCR
P30988	CT-R
Q99062	Granulocyte colony-stimulating factor receptor
Q99062	CSF3R
Q99062	G-CSF receptor
Q99062	GCSFR
P08246	Neutrophil elastase
P08246	ELANE
P08246	3.4.21.37
P08246	Bone marrow serine protease
P08246	ELA2
P08246	Elastase-2
P08246	Human leukocyte elastase
P08246	Medullasin
P08246	PMN elastase
P15509	Granulocyte-macrophage colony-stimulating factor receptor subunit alpha
P15509	CSF2RA
P15509	CDw116
P15509	CSF2R
P15509	CSF2RY
P15509	GM-CSF-R-alpha
P26951	Interleukin-3 receptor subunit alpha
P26951	IL3RA
P26951	IL-3 receptor subunit alpha
P26951	IL3R
P32927	Cytokine receptor common subunit beta
P32927	CSF2RB
P32927	CDw131
P32927	GM-CSF/IL-3/IL-5 receptor common beta subunit
P32927	IL3RB
P32927	IL5RB
P34741	Syndecan-2
P34741	SDC2
P34741	Fibroglycan
P34741	Heparan sulfate proteoglycan core protein
P34741	HSPG
P34741	HSPG1
P34741	SYND2
P13727	Bone marrow proteoglycan
P13727	PRG2
P13727	BMPG
P13727	Proteoglycan 2
P10635	Cytochrome P450 2D6
P10635	CYP2D6
P10635	1.14.14.1
P10635	Cholesterol 25-hydroxylase
P10635	CYP2DL1
P10635	CYPIID6
P10635	Cytochrome P450-DB1
P10635	Debrisoquine 4-hydroxylase
P11712	Cytochrome P450 2C9
P11712	CYP2C9
P11712	(R)-limonene 6-monooxygenase
P11712	(S)-limonene 6-monooxygenase
P11712	(S)-limonene 7-monooxygenase
P11712	1.14.13.-
P11712	Cholesterol 25-hydroxylase
P11712	CYP2C10
P11712	CYPIIC9
P11712	Cytochrome P-450MP
P11712	Cytochrome P450 MP-4
P11712	Cytochrome P450 MP-8
P11712	Cytochrome P450 PB-1
P11712	S-mephenytoin 4-hydroxylase
P05543	Thyroxine-binding globulin
P05543	SERPINA7
P05543	Serpin A7
P05543	T4-binding globulin
P16473	Thyrotropin receptor
P16473	TSHR
P16473	LGR3
P16473	Thyroid-stimulating hormone receptor
P16473	TSH-R
P00742	Coagulation factor X
P00742	3.4.21.6
P00742	Stuart factor
P00742	Stuart-Prower factor
P00740	Coagulation factor IX
P00740	3.4.21.22
P00740	Christmas factor
P00740	Plasma thromboplastin component
P04275	von Willebrand factor
P04275	F8VWF
O14832	Phytanoyl-CoA dioxygenase, peroxisomal
O14832	PHYH
O14832	1.14.11.18
O14832	PAHX
O14832	PhyH
O14832	Phytanic acid oxidase
O14832	Phytanoyl-CoA alpha-hydroxylase
P07307	Asialoglycoprotein receptor 2
P07307	ASGR2
P07307	ASGP-R 2
P07307	C-type lectin domain family 4 member H2
P07307	CLEC4H2
P07307	Hepatic lectin H2
P07307	HL-2
P11021	78 kDa glucose-regulated protein
P11021	HSPA5
P11021	Endoplasmic reticulum lumenal Ca(2+)-binding protein grp78
P11021	GRP-78
P11021	GRP78
P11021	Heat shock 70 kDa protein 5
P11021	Immunoglobulin heavy chain-binding protein
P27797	Calreticulin
P27797	CALR
P27797	Calregulin
P27797	CRP55
P27797	CRTC
P27797	Endoplasmic reticulum resident protein 60
P27797	ERp60
P27797	grp60
P27797	HACBP
P27824	Calnexin
P27824	CANX
P27824	IP90
P27824	Major histocompatibility complex class I antigen-binding protein p88
P49257	Protein ERGIC-53
P49257	LMAN1
P49257	ER-Golgi intermediate compartment 53 kDa protein
P49257	ERGIC53
P49257	F5F8D
P49257	Gp58
P49257	Intracellular mannose-specific lectin MR60
P49257	Lectin mannose-binding 1
Q07954	Prolow-density lipoprotein receptor-related protein 1
Q07954	LRP1
Q07954	A2MR
Q07954	Alpha-2-macroglobulin receptor
Q07954	APOER
Q07954	Apolipoprotein E receptor
Q07954	LRP-1
Q8NI22	Multiple coagulation factor deficiency protein 2
Q8NI22	MCFD2
Q8NI22	Neural stem cell-derived neuronal survival protein
Q8NI22	SDNSF
P04070	Vitamin K-dependent protein C
P04070	PROC
P04070	3.4.21.69
P04070	Anticoagulant protein C
P04070	Autoprothrombin IIA
P04070	Blood coagulation factor XIV
P14778	Interleukin-1 receptor type 1
P14778	IL1R1
P14778	CD121 antigen-like family member A
P14778	IL-1R-1
P14778	IL-1R-alpha
P14778	IL1R
P14778	IL1RA
P14778	IL1RT1
P14778	Interleukin-1 receptor alpha
P14778	Interleukin-1 receptor type I
P08183	Multidrug resistance protein 1
P08183	ABCB1
P08183	3.6.3.44
P08183	ATP-binding cassette sub-family B member 1
P08183	MDR1
P08183	P-glycoprotein 1
P08183	PGY1
Q92637	High affinity immunoglobulin gamma Fc receptor IB
Q92637	FCGR1B
Q92637	Fc-gamma RIB
Q92637	FcRIB
Q92637	hFcgammaRIB
Q92637	IGFRB
Q92637	IgG Fc receptor IB
P01024	Complement C3
P01024	C3 and PZP-like alpha-2-macroglobulin domain-containing protein 1
P01024	CPAMD1
P0C0L4	Complement C4-A
P0C0L4	Acidic complement C4
P0C0L4	C3 and PZP-like alpha-2-macroglobulin domain-containing protein 2
P0C0L4	CPAMD2
P0C0L5	Complement C4-B
P0C0L5	Basic complement C4
P0C0L5	C3 and PZP-like alpha-2-macroglobulin domain-containing protein 3
P0C0L5	CPAMD3
P01031	Complement C5
P01031	C3 and PZP-like alpha-2-macroglobulin domain-containing protein 4
P01031	CPAMD4
P06213	Insulin receptor
P06213	INSR
P06213	2.7.10.1
P08069	Insulin-like growth factor 1 receptor
P08069	IGF1R
P08069	2.7.10.1
P08069	IGF-I receptor
P08069	Insulin-like growth factor I receptor
P06400	Retinoblastoma-associated protein
P06400	p105-Rb
P06400	pp110
P16870	Carboxypeptidase E
P16870	3.4.17.10
P16870	Carboxypeptidase H
P16870	Enkephalin convertase
P16870	Prohormone-processing carboxypeptidase
P14735	Insulin-degrading enzyme
P14735	3.4.24.56
P14735	Abeta-degrading protease
P14735	Insulin protease
P14735	Insulinase
P14735	Insulysin
P16519	Neuroendocrine convertase 2
P16519	PCSK2
P16519	3.4.21.94
P16519	KEX2-like endoprotease 2
P16519	NEC 2
P16519	NEC2
P16519	Prohormone convertase 2
P16519	Proprotein convertase 2
P29120	Neuroendocrine convertase 1
P29120	PCSK1
P29120	3.4.21.93
P29120	NEC 1
P29120	NEC1
P29120	Prohormone convertase 1
P29120	Proprotein convertase 1
P05452	Tetranectin
P05452	CLEC3B
P05452	C-type lectin domain family 3 member B
P05452	Plasminogen kringle 4-binding protein
P05787	Keratin, type II cytoskeletal 8
P05787	KRT8
P05787	CK-8
P05787	CYK8
P05787	Cytokeratin-8
P05787	Keratin-8
P05787	Type-II keratin Kb8
P07355	Annexin A2
P07355	ANXA2
P07355	Annexin II
P07355	Annexin-2
P07355	ANX2
P07355	ANX2L4
P07355	CAL1H
P07355	Calpactin I heavy chain
P07355	Calpactin-1 heavy chain
P07355	Chromobindin-8
P07355	Lipocortin II
P07355	LPC2D
P07355	PAP-IV
P07355	Placental anticoagulant protein IV
P07355	Protein I
P23945	Follicle-stimulating hormone receptor
P23945	FSHR
P23945	Follitropin receptor
P23945	FSH-R
P23945	LGR1
P15260	Interferon gamma receptor 1
P15260	IFNGR1
P15260	CDw119
P15260	IFN-gamma receptor 1
P38484	Interferon gamma receptor 2
P38484	IFNGR2
P38484	AF-1
P38484	IFN-gamma receptor 2
P38484	IFNGT1
P38484	Interferon gamma receptor accessory factor 1
P38484	Interferon gamma transducer 1
P30518	Vasopressin V2 receptor
P30518	AVPR2
P30518	ADHR
P30518	Antidiuretic hormone receptor
P30518	AVPR V2
P30518	DIR3
P30518	Renal-type arginine vasopressin receptor
P37288	Vasopressin V1a receptor
P37288	AVPR1A
P37288	Antidiuretic hormone receptor 1a
P37288	AVPR V1a
P37288	AVPR1
P37288	V1aR
P37288	Vascular/hepatic-type arginine vasopressin receptor
P47901	Vasopressin V1b receptor
P47901	AVPR1B
P47901	Antidiuretic hormone receptor 1b
P47901	AVPR V1b
P47901	AVPR V3
P47901	AVPR3
P47901	V1bR
P47901	Vasopressin V3 receptor
P47901	VPR3
P23219	Prostaglandin G/H synthase 1
P23219	PTGS1
P23219	1.14.99.1
P23219	COX-1
P23219	COX1
P23219	Cyclooxygenase-1
P23219	PGH synthase 1
P23219	PGHS-1
P23219	PHS 1
P23219	Prostaglandin H2 synthase 1
P23219	Prostaglandin-endoperoxide synthase 1
P35354	Prostaglandin G/H synthase 2
P35354	PTGS2
P35354	1.14.99.1
P35354	COX-2
P35354	COX2
P35354	Cyclooxygenase-2
P35354	PGH synthase 2
P35354	PGHS-2
P35354	PHS II
P35354	Prostaglandin H2 synthase 2
P35354	Prostaglandin-endoperoxide synthase 2
P10646	Tissue factor pathway inhibitor
P10646	TFPI
P10646	Extrinsic pathway inhibitor
P10646	LACI
P10646	Lipoprotein-associated coagulation inhibitor
P10646	TFPI
P10646	TFPI1
P38435	Vitamin K-dependent gamma-carboxylase
P38435	GGCX
P38435	4.1.1.90
P38435	Gamma-glutamyl carboxylase
P38435	Peptidyl-glutamate 4-carboxylase
P38435	Vitamin K gamma glutamyl carboxylase
P08709	Coagulation factor VII
P08709	3.4.21.21
P08709	Proconvertin
P08709	Serum prothrombin conversion accelerator
P08709	SPCA
P13726	Tissue factor
P13726	Coagulation factor III
P13726	Thromboplastin
Q14626	Interleukin-11 receptor subunit alpha
Q14626	IL11RA
Q14626	IL-11 receptor subunit alpha
P21802	Fibroblast growth factor receptor 2
P21802	FGFR2
P21802	2.7.10.1
P21802	FGFR-2
P21802	K-sam
P21802	Keratinocyte growth factor receptor
P21802	KGFR
P21802	KSAM
O14786	Neuropilin-1
O14786	NRP1
O14786	Vascular endothelial cell growth factor 165 receptor
O14786	VEGF165R
P11362	Fibroblast growth factor receptor 1
P11362	FGFR1
P11362	2.7.10.1
P11362	Basic fibroblast growth factor receptor 1
P11362	bFGF-R-1
P11362	BFGFR
P11362	FGFBR
P11362	FGFR-1
P11362	FLT-2
P11362	FLT2
P11362	Fms-like tyrosine kinase 2
P11362	HBGFR
P11362	N-sam
P11362	Proto-oncogene c-Fgr
P22455	Fibroblast growth factor receptor 4
P22455	FGFR4
P22455	2.7.10.1
P22455	FGFR-4
P22455	JTK2
P22607	Fibroblast growth factor receptor 3
P22607	FGFR3
P22607	2.7.10.1
P22607	FGFR-3
P22607	JTK4
P98160	Basement membrane-specific heparan sulfate proteoglycan core protein
P98160	HSPG2
P98160	HSPG
P98160	Perlecan
P47871	Glucagon receptor
P47871	GCGR
P47871	GL-R
O95838	Glucagon-like peptide 2 receptor
O95838	GLP2R
O95838	GLP-2 receptor
P43220	Glucagon-like peptide 1 receptor
P43220	GLP1R
P43220	GLP-1 receptor
P47712	Cytosolic phospholipase A2
P47712	PLA2G4A
P47712	CPLA2
P47712	Phospholipase A2 group IVA
P47712	PLA2G4
P08684	Cytochrome P450 3A4
P08684	CYP3A4
P08684	1,8-cineole 2-exo-monooxygenase
P08684	1.14.13.-
P08684	Albendazole monooxygenase
P08684	Albendazole sulfoxidase
P08684	Cholesterol 25-hydroxylase
P08684	CYP3A3
P08684	CYPIIIA3
P08684	CYPIIIA4
P08684	Cytochrome P450 3A3
P08684	Cytochrome P450 HLp
P08684	Cytochrome P450 NF-25
P08684	Cytochrome P450-PCN1
P08684	Nifedipine oxidase
P08684	Quinine 3-monooxygenase
P08684	Taurochenodeoxycholate 6-alpha-hydroxylase
P47989	Xanthine dehydrogenase/oxidase
P47989	XDHA
P05181	Cytochrome P450 2E1
P05181	CYP2E1
P05181	1.14.13.-
P05181	4-nitrophenol 2-hydroxylase
P05181	CYP2E
P05181	CYPIIE1
P05181	Cytochrome P450-J
P63027	Vesicle-associated membrane protein 2
P63027	VAMP2
P63027	SYB2
P63027	Synaptobrevin-2
P63027	VAMP-2
P23763	Vesicle-associated membrane protein 1
P23763	VAMP1
P23763	SYB1
P23763	Synaptobrevin-1
P23763	VAMP-1
Q8N9I0	Synaptotagmin-2
Q8N9I0	SYT2
Q8N9I0	Synaptotagmin II
Q8N9I0	SytII
P12319	High affinity immunoglobulin epsilon receptor subunit alpha
P12319	FCER1A
P12319	Fc-epsilon RI-alpha
P12319	FCE1A
P12319	FcERI
P12319	IgE Fc receptor subunit alpha
Q01362	High affinity immunoglobulin epsilon receptor subunit beta
Q01362	MS4A2
Q01362	Fc epsilon receptor I beta-chain
Q01362	FCER1B
Q01362	FcERI
Q01362	IgE Fc receptor subunit beta
Q01362	IGER
Q01362	Membrane-spanning 4-domains subfamily A member 2
O60603	Toll-like receptor 2
O60603	TLR2
O60603	TIL4
O60603	Toll/interleukin-1 receptor-like protein 4
P02452	Collagen alpha-1(I) chain
P02452	COL1A1
P02452	Alpha-1 type I collagen
P02458	Collagen alpha-1(II) chain
P02458	COL2A1
P02458	Alpha-1 type II collagen
P02461	Collagen alpha-1(III) chain
P02461	COL3A1
P02461	Collagen alpha-1(III) chain precursor
P08123	Collagen alpha-2(I) chain
P08123	COL1A2
P08123	Alpha-2 type I collagen
P10912	Growth hormone receptor
P10912	GH receptor
P10912	Somatotropin receptor
P16471	Prolactin receptor
P16471	PRLR
P16471	PRL-R
P05106	Integrin beta-3
P05106	ITGB3
P05106	GP3A
P05106	GPIIIa
P05106	Platelet membrane glycoprotein IIIa
P08514	Integrin alpha-IIb
P08514	ITGA2B
P08514	GP2B
P08514	GPalpha IIb
P08514	GPIIb
P08514	ITGAB
P08514	Platelet membrane glycoprotein IIb
P04004	Vitronectin
P04004	S-protein
P04004	Serum-spreading factor
P00451	Coagulation factor VIII
P00451	Antihemophilic factor
P00451	Procoagulant component
P12259	Coagulation factor V
P12259	Activated protein C cofactor
P12259	Proaccelerin, labile factor
P07204	Thrombomodulin
P07204	THBD
P07204	Fetomodulin
P07204	THRM
P07225	Vitamin K-dependent protein S
P07225	PROS1
P02776	Platelet factor 4
P02776	C-X-C motif chemokine 4
P02776	CXCL4
P02776	Iroplact
P02776	Oncostatin-A
P02776	PF-4
P02776	SCYB4
P35237	Serpin B6
P35237	SERPINB6
P35237	Cytoplasmic antiproteinase
P35237	Peptidase inhibitor 6
P35237	PI-6
P35237	Placental thrombin inhibitor
Q9UNN8	Endothelial protein C receptor
Q9UNN8	PROCR
Q9UNN8	Activated protein C receptor
Q9UNN8	APC receptor
Q9UNN8	Endothelial cell protein C receptor
Q9UNN8	EPCR
P20138	Myeloid cell surface antigen CD33
P20138	CD33
P20138	gp67
P20138	Sialic acid-binding Ig-like lectin 3
P20138	Siglec-3
P20138	SIGLEC3
P62993	Growth factor receptor-bound protein 2
P62993	GRB2
P62993	Adapter protein GRB2
P62993	Protein Ash
P62993	SH2/SH3 adapter GRB2
Q92887	Canalicular multispecific organic anion transporter 1
Q92887	ABCC2
Q92887	ATP-binding cassette sub-family C member 2
Q92887	Canalicular multidrug resistance protein
Q92887	CMOAT
Q92887	CMOAT1
Q92887	CMRP
Q92887	MRP2
Q92887	Multidrug resistance-associated protein 2
P01137	Transforming growth factor beta-1
P01137	TGFB1
P01137	TGF-beta-1
P01137	TGFB
P02768	Serum albumin
P02768	Serum albumin precursor
P01906	HLA class II histocompatibility antigen, DQ alpha 2 chain
P01906	HLA-DQA2
P01906	DX alpha chain
P01906	HLA class II histocompatibility antigen, DQ(6) alpha chain
P01906	HLA-DQA1
P01906	HLA-DXA
P01906	MHC class II DQA2
P01920	HLA class II histocompatibility antigen, DQ beta 1 chain
P01920	HLA-DQB1
P01920	HLA-DQB
P01920	MHC class II antigen DQB1
P07339	Cathepsin D
P07339	CTSD
P07339	3.4.23.5
P07339	CPSD
P48745	Protein NOV homolog
P48745	CCN family member 3
P48745	CCN3
P48745	IBP-9
P48745	IGF-binding protein 9
P48745	IGFBP-9
P48745	IGFBP9
P48745	Insulin-like growth factor-binding protein 9
P48745	Nephroblastoma-overexpressed gene protein homolog
P48745	NOVH
Q16270	Insulin-like growth factor-binding protein 7
Q16270	IGFBP7
Q16270	IBP-7
Q16270	IGFBP-rP1
Q16270	MAC25
Q16270	MAC25 protein
Q16270	PGI2-stimulating factor
Q16270	Prostacyclin-stimulating factor
Q16270	Tumor-derived adhesion factor
Q96C24	Synaptotagmin-like protein 4
Q96C24	SYTL4
Q96C24	Exophilin-2
Q96C24	Granuphilin
P04626	Receptor tyrosine-protein kinase erbB-2
P04626	ERBB2
P04626	2.7.10.1
P04626	HER2
P04626	Metastatic lymph node gene 19 protein
P04626	MLN 19
P04626	MLN19
P04626	p185erbB2
P04626	Proto-oncogene c-ErbB-2
P04626	Proto-oncogene Neu
P04626	Tyrosine kinase-type cell surface receptor HER2
P11836	B-lymphocyte antigen CD20
P11836	MS4A1
P11836	B-lymphocyte surface antigen B1
P11836	Bp35
P11836	CD20
P11836	Leukocyte surface antigen Leu-16
P11836	Membrane-spanning 4-domains subfamily A member 1
P04234	T-cell surface glycoprotein CD3 delta chain
P04234	CD3D
P04234	T-cell receptor T3 delta chain
P07766	T-cell surface glycoprotein CD3 epsilon chain
P07766	CD3E
P07766	T-cell surface antigen T3/Leu-4 epsilon chain
P09693	T-cell surface glycoprotein CD3 gamma chain
P09693	CD3G
P09693	T-cell receptor T3 gamma chain
P20963	T-cell surface glycoprotein CD3 zeta chain
P20963	CD247
P20963	CD3Z
P20963	T-cell receptor T3 zeta chain
P20963	TCRZ
Q02318	Sterol 26-hydroxylase, mitochondrial
Q02318	CYP27A1
Q02318	1.14.13.15
Q02318	5-beta-cholestane-3-alpha,7-alpha,12-alpha-triol 27-hydroxylase
Q02318	CYP27
Q02318	Cytochrome P-450C27/25
Q02318	Cytochrome P450 27
Q02318	Sterol 27-hydroxylase
Q02318	Vitamin D(3) 25-hydroxylase
P15104	Glutamine synthetase
P15104	GLUL
P15104	6.3.1.2
P15104	GLNS
P15104	Glutamate decarboxylase
P15104	Glutamate--ammonia ligase
P33260	Cytochrome P450 2C18
P33260	CYP2C18
P33260	1.14.14.1
P33260	CYPIIC18
P33260	Cytochrome P450-6b/29c
P06276	BCHE
P06276	3.1.1.8
P06276	Acylcholine acylhydrolase
P06276	Butyrylcholine esterase
P06276	CHE1
P06276	Choline esterase II
P06276	Pseudocholinesterase
Q02928	Cytochrome P450 4A11
Q02928	CYP4A11
Q02928	20-HETE synthase
Q02928	20-hydroxyeicosatetraenoic acid synthase
Q02928	CYP4A2
Q02928	CYP4AII
Q02928	CYPIVA11
Q02928	Cytochrome P-450HK-omega
Q02928	Cytochrome P450HL-omega
Q02928	Fatty acid omega-hydroxylase
Q02928	Lauric acid omega-hydroxylase
Q02928	Long-chain fatty acid omega-monooxygenase
P60880	Synaptosomal-associated protein 25
P60880	SNAP25
P60880	SNAP-25
P60880	Super protein
P60880	Synaptosomal-associated 25 kDa protein
P62745	Rho-related GTP-binding protein RhoB
P62745	RHOB
P62745	ARH6
P62745	ARHB
P62745	Rho cDNA clone 6
P25116	Proteinase-activated receptor 1
P25116	CF2R
P25116	Coagulation factor II receptor
P25116	PAR-1
P25116	PAR1
P25116	Thrombin receptor
P31358	CAMPATH-1 antigen
P31358	CD52
P31358	Cambridge pathology 1 antigen
P31358	CDW52
P31358	Epididymal secretory protein E5
P31358	Human epididymis-specific protein 5
Q04609	Glutamate carboxypeptidase 2
Q04609	FOLH1
Q04609	3.4.17.21
Q04609	Cell growth-inhibiting gene 27 protein
Q04609	FGCP
Q04609	Folate hydrolase 1
Q04609	FOLH
Q04609	Folylpoly-gamma-glutamate carboxypeptidase
Q04609	GCPII
Q04609	Glutamate carboxypeptidase II
Q04609	Membrane glutamate carboxypeptidase
Q04609	mGCP
Q04609	N-acetylated-alpha-linked acidic dipeptidase I
Q04609	NAALAD1
Q04609	NAALADase I
Q04609	Prostate-specific membrane antigen
Q04609	PSMA
Q04609	Pteroylpoly-gamma-glutamate carboxypeptidase
P49069	Calcium signal-modulating cyclophilin ligand
P49069	CAMLG
P49069	CAML
Q96LZ3	Calcineurin subunit B type 2
Q96LZ3	PPP3R2
Q96LZ3	Calcineurin B-like protein
Q96LZ3	Calcineurin BII
Q96LZ3	CBLP
Q96LZ3	CNBII
Q96LZ3	PPP3R1-like
Q96LZ3	PPP3RL
Q96LZ3	Protein phosphatase 2B regulatory subunit 2
Q96LZ3	Protein phosphatase 3 regulatory subunit B beta isoform
P62937	Peptidyl-prolyl cis-trans isomerase A
P62937	PPIA
P62937	5.2.1.8
P62937	Cyclophilin A
P62937	Cyclosporin A-binding protein
P62937	CYPA
P62937	PPIase A
P62937	Rotamase A
P30405	Peptidyl-prolyl cis-trans isomerase F, mitochondrial
P30405	PPIF
P30405	5.2.1.8
P30405	Cyclophilin D
P30405	Cyclophilin F
P30405	CyP-D
P30405	CyP-M
P30405	CYP3
P30405	CypD
P30405	Mitochondrial cyclophilin
P30405	PPIase F
P30405	Rotamase F
P20815	Cytochrome P450 3A5
P20815	CYP3A5
P20815	1.14.14.1
P20815	CYPIIIA5
P20815	Cytochrome P450 HLp2
P20815	Cytochrome P450-PCN3
P33261	Cytochrome P450 2C19
P33261	CYP2C19
P33261	(R)-limonene 6-monooxygenase
P33261	(S)-limonene 6-monooxygenase
P33261	(S)-limonene 7-monooxygenase
P33261	1.14.13.-
P33261	CYPIIC17
P33261	CYPIIC19
P33261	Cytochrome P450-11A
P33261	Cytochrome P450-254C
P33261	Mephenytoin 4-hydroxylase
O95342	Bile salt export pump
O95342	ABCB11
O95342	ATP-binding cassette sub-family B member 11
O95342	BSEP
Q12908	Ileal sodium/bile acid cotransporter
Q12908	SLC10A2
Q12908	Apical sodium-dependent bile acid transporter
Q12908	ASBT
