P22888	LCGR
P22888	LGR2
P22888	LH/CG-R
P22888	LH/CGR
P22888	LHR
P22888	LHRHR
P22888	LSH-R
P22888	ULG5
P30988	CALCR
P30988	Calcitonin receptor
P30988	CRT
P30988	CT-R
P30988	CTR
P30988	CTR1
P08246	ELANE
P08246	Neutrophil elastase
P08246	ELA2
P08246	GE
P08246	HLE
P08246	HNE
P08246	NE
P08246	PMN-E
P08246	SCN1
Q99062	CSF3R
Q99062	Granulocyte colony-stimulating factor receptor
Q99062	CD114
Q99062	GCSFR
Q92626	PRG2
Q92626	Peroxidasin homolog
Q92626	BMPG
Q92626	MBP
Q92626	MBP1
P26951	IL3RA
P26951	Interleukin-3 receptor subunit alpha
P26951	CD123
P26951	IL3R
P26951	IL3RAY
P26951	IL3RX
P26951	IL3RY
P26951	hIL-3Ra
P34741	SDC2
P34741	Syndecan-2
P34741	CD362
P34741	HSPG
P34741	HSPG1
P34741	SYND2
P15509	CSF2RA
P15509	Granulocyte-macrophage colony-stimulating factor receptor subunit alpha
P15509	CD116
P15509	CDw116
P15509	CSF2R
P15509	CSF2RAX
P15509	CSF2RAY
P15509	CSF2RX
P15509	CSF2RY
P15509	GM-CSF-R-alpha
P15509	GMCSFR
P15509	GMR
P15509	SMDP4
P32927	CSF2RB
P32927	Cytokine receptor common subunit beta
P32927	CD131
P32927	CDw131
P32927	IL3RB
P32927	IL5RB
P32927	SMDP5
P47872	SCTR
P47872	Secretin receptor
P47872	SR
P16473	TSHR
P16473	Thyrotropin receptor
P16473	CHNG1
P16473	LGR3
P16473	hTSHR-I
P00740	F9
P00740	Coagulation factor IX
P00740	FIX
P00740	HEMB
P00740	P19
P00740	PTC
P00740	THPH8
P04275	VWF
P04275	von Willebrand factor
P04275	F8VWF
P04275	VWD
Q9BQ89	F10
Q9BQ89	Protein FAM110A
Q9BQ89	FX
Q9BQ89	FXA
P11021	HSPA5
P11021	Endoplasmic reticulum chaperone BiP
P11021	BIP
P11021	GRP78
P11021	HEL-S-89n
P11021	MIF2
P27824	CANX
P27824	Calnexin
P27824	CNX
P27824	IP90
P27824	P90
P27797	CALR
P27797	Calreticulin
P27797	CRT
P27797	HEL-S-99n
P27797	RO
P27797	SSA
P27797	cC1qR
P07307	ASGR2
P07307	Asialoglycoprotein receptor 2
P07307	ASGP-R2
P07307	ASGPR2
P07307	CLEC4H2
P07307	HBXBP
P07307	HL-2
P49257	LMAN1
P49257	Protein ERGIC-53
P49257	ERGIC-53
P49257	ERGIC53
P49257	F5F8D
P49257	FMFD1
P49257	MCFD1
P49257	MR60
P49257	gp58
O14832	PHYH
O14832	Phytanoyl-CoA dioxygenase, peroxisomal
O14832	LN1
O14832	LNAP1
O14832	PAHX
O14832	PHYH1
O14832	RD
Q07954	LRP1
Q07954	Prolow-density lipoprotein receptor-related protein 1
Q07954	A2MR
Q07954	APOER
Q07954	APR
Q07954	CD91
Q07954	IGFBP3R
Q07954	LRP
Q07954	LRP1A
Q07954	TGFBR5
Q8NI22	MCFD2
Q8NI22	Multiple coagulation factor deficiency protein 2
Q8NI22	F5F8D
Q8NI22	F5F8D2
Q8NI22	LMAN1IP
Q8NI22	SDNSF
P14778	IL1R1
P14778	Interleukin-1 receptor type 1
P14778	CD121A
P14778	D2S1473
P14778	IL-1R-alpha
P14778	IL1R
P14778	IL1RA
P14778	P80
P01031	C5
P01031	Complement C5
P01031	C5D
P01031	C5a
P01031	C5b
P01031	CPAMD4
P01031	ECLZB
P01024	C3
P01024	Complement C3
P01024	AHUS5
P01024	ARMD9
P01024	ASP
P01024	C3a
P01024	C3b
P01024	CPAMD1
P01024	HEL-S-62p
P0C0L5	C4B
P0C0L5	Complement C4-B
P0C0L5	C4B1
P0C0L5	C4B12
P0C0L5	C4B2
P0C0L5	C4B3
P0C0L5	C4B5
P0C0L5	C4BD
P0C0L5	C4B_2
P0C0L5	C4F
P0C0L5	CH
P0C0L5	CO4
P0C0L5	CPAMD3
Q92637	FCGR1B
Q92637	High affinity immunoglobulin gamma Fc receptor IB
Q92637	CD64b
Q92637	IGFRB
P0C0L4	C4A
P0C0L4	Complement C4-A
P0C0L4	C4
P0C0L4	C4A2
P0C0L4	C4A3
P0C0L4	C4A4
P0C0L4	C4A6
P0C0L4	C4AD
P0C0L4	C4S
P0C0L4	CO4
P0C0L4	CPAMD2
P0C0L4	RG
P29120	PCSK1
P29120	Neuroendocrine convertase 1
P29120	BMIQ12
P29120	NEC1
P29120	PC1
P29120	PC3
P29120	SPC3
P16519	PCSK2
P16519	Neuroendocrine convertase 2
P16519	NEC 2
P16519	NEC-2
P16519	NEC2
P16519	PC2
P16519	SPC2
P06213	INSR
P06213	Insulin receptor
P06213	CD220
P06213	HHF5
Q16270	IGFBP7
Q16270	Insulin-like growth factor-binding protein 7
Q16270	AGM
Q16270	FSTL2
Q16270	IBP-7
Q16270	IGFBP-7
Q16270	IGFBP-7v
Q16270	IGFBPRP1
Q16270	MAC25
Q16270	PSF
Q16270	RAMSVPS
Q16270	TAF
P07339	CTSD
P07339	Cathepsin D
P07339	CLN10
P07339	CPSD
P07339	HEL-S-130P
P06400	RB1
P06400	Retinoblastoma-associated protein
P06400	OSRC
P06400	PPP1R130
P06400	RB
P06400	p105-Rb
P06400	pRb
P06400	pp110
Q9UIW2	NOV
Q9UIW2	Plexin-A1
Q9UIW2	CCN3
Q9UIW2	IBP-9
Q9UIW2	IGFBP-9
Q9UIW2	IGFBP9
Q9UIW2	NOVh
Q96C24	SYTL4
Q96C24	Synaptotagmin-like protein 4
Q96C24	SLP4
P16870	CPE
P16870	Carboxypeptidase E
P08069	IGF1R
P08069	Insulin-like growth factor 1 receptor
P08069	CD221
P08069	IGFIR
P08069	IGFR
P08069	JTK13
P14735	IDE
P14735	Insulin-degrading enzyme
P14735	INSULYSIN
P07355	ANXA2
P07355	Annexin A2
P07355	ANX2
P07355	ANX2L4
P07355	CAL1H
P07355	HEL-S-270
P07355	LIP2
P07355	LPC2
P07355	LPC2D
P07355	P36
P07355	PAP-IV
P05787	KRT8
P05787	Keratin, type II cytoskeletal 8
P05787	CARD2
P05787	CK-8
P05787	CK8
P05787	CYK8
P05787	K2C8
P05787	K8
P05787	KO
P05452	CLEC3B
P05452	Tetranectin
P05452	TN
P05452	TNA
P23945	FSHR
P23945	Follicle-stimulating hormone receptor
P23945	FSHRO
P23945	LGR1
P23945	ODG1
P15260	IFNGR1
P15260	Interferon gamma receptor 1
P15260	CD119
P15260	IFNGR
P15260	IMD27A
P15260	IMD27B
P38484	IFNGR2
P38484	Interferon gamma receptor 2
P38484	AF-1
P38484	IFGR2
P38484	IFNGT1
P38484	IMD28
P30518	AVPR2
P30518	Vasopressin V2 receptor
P30518	ADHR
P30518	DI1
P30518	DIR
P30518	DIR3
P30518	NDI
P30518	V2R
P47901	AVPR1B
P47901	Vasopressin V1b receptor
P47901	AVPR3
P37288	AVPR1A
P37288	Vasopressin V1a receptor
P37288	AVPR V1a
P37288	AVPR1
P37288	V1aR
P05981	HPN
P05981	Serine protease hepsin
P05981	TMPRSS1
P13726	F3
P13726	Tissue factor
P13726	CD142
P13726	TF
P13726	TFA
P10646	TFPI
P10646	Tissue factor pathway inhibitor
P10646	EPI
P10646	LACI
P10646	TFI
P10646	TFPI1
P08709	F7
P08709	Coagulation factor VII
P08709	SPCA
P38435	GGCX
P38435	Vitamin K-dependent gamma-carboxylase
P38435	VKCFD1
Q14626	IL11RA
Q14626	Interleukin-11 receptor subunit alpha
Q14626	CRSDA
P22607	FGFR3
P22607	Fibroblast growth factor receptor 3
P22607	ACH
P22607	CD333
P22607	CEK2
P22607	HSFGFR3EX
P22607	JTK4
P11362	FGFR1
P11362	Fibroblast growth factor receptor 1
P11362	BFGFR
P11362	CD331
P11362	CEK
P11362	FGFBR
P11362	FGFR-1
P11362	FLG
P11362	FLT-2
P11362	FLT2
P11362	HBGFR
P11362	HH2
P11362	HRTFDS
P11362	KAL2
P11362	N-SAM
P11362	OGD
P11362	bFGF-R-1
P21802	FGFR2
P21802	Fibroblast growth factor receptor 2
P21802	BBDS
P21802	BEK
P21802	BFR-1
P21802	CD332
P21802	CEK3
P21802	CFD1
P21802	ECT1
P21802	JWS
P21802	K-SAM
P21802	KGFR
P21802	TK14
P21802	TK25
Q92832	NRP1
Q92832	Protein kinase C-binding protein NELL1
Q92832	BDCA4
Q92832	CD304
Q92832	NP1
Q92832	NRP
Q92832	VEGF165R
P22455	FGFR4
P22455	Fibroblast growth factor receptor 4
P22455	CD334
P22455	JTK2
P22455	TKF
P98160	HSPG2
P98160	Basement membrane-specific heparan sulfate proteoglycan core protein
P98160	HSPG
P98160	PLC
P98160	PRCAN
P98160	SJA
P98160	SJS
P98160	SJS1
P43220	GLP1R
P43220	Glucagon-like peptide 1 receptor
O95838	GLP2R
O95838	Glucagon-like peptide 2 receptor
P47871	GCGR
P47871	Glucagon receptor
P47871	GGR
P47871	GL-R
P23763	VAMP1
P23763	Vesicle-associated membrane protein 1
P23763	SPAX1
P23763	SYB1
P23763	VAMP-1
P63027	VAMP2
P63027	Vesicle-associated membrane protein 2
P63027	SYB2
P63027	VAMP-2
Q8N9I0	SYT2
Q8N9I0	Synaptotagmin-2
Q8N9I0	MYSPC
Q8N9I0	SytII
P12319	FCER1A
P12319	High affinity immunoglobulin epsilon receptor subunit alpha
P12319	FCE1A
P12319	FcERI
Q01362	MS4A2
Q01362	High affinity immunoglobulin epsilon receptor subunit beta
Q01362	APY
Q01362	ATOPY
Q01362	FCER1B
Q01362	FCERI
Q01362	IGEL
Q01362	IGER
Q01362	IGHER
Q01362	MS4A1
O60603	TLR2
O60603	Toll-like receptor 2
O60603	CD282
O60603	TIL4
P02458	COL2A1
P02458	Collagen alpha-1 chain
P02458	ANFH
P02458	AOM
P02458	COL11A3
P02458	SEDC
P02458	STL1
P08123	COL1A2
P08123	Collagen alpha-2 chain
P08123	OI4
P02461	COL3A1
P02461	Collagen alpha-1 chain
P02461	EDS4A
P02452	COL1A1
P02452	Collagen alpha-1 chain
P02452	OI4
P10912	GHR
P10912	Growth hormone receptor
P10912	GHBP
P16471	PRLR
P16471	Prolactin receptor
P16471	HPRL
P16471	MFAB
P16471	hPRLrI
P08514	ITGA2B
P08514	Integrin alpha-IIb
P08514	BDPLT16
P08514	BDPLT2
P08514	CD41
P08514	CD41B
P08514	GP2B
P08514	GPIIb
P08514	GT
P08514	GTA
P08514	HPA3
P08514	PPP1R93
P05106	ITGB3
P05106	Integrin beta-3
P05106	BDPLT16
P05106	BDPLT2
P05106	CD61
P05106	GP3A
P05106	GPIIIa
P05106	GT
P04004	VTN
P04004	Vitronectin
P04004	V75
P04004	VN
P04004	VNT
P00451	F8
P00451	Coagulation factor VIII
P00451	AHF
P00451	DXS1253E
P00451	F8B
P00451	F8C
P00451	FVIII
P00451	HEMA
P07225	PROS1
P07225	Vitamin K-dependent protein S
P07225	PROS
P07225	PS21
P07225	PS22
P07225	PS23
P07225	PS24
P07225	PS25
P07225	PSA
P07225	THPH5
P07225	THPH6
P35237	SERPINB6
P35237	Serpin B6
P35237	CAP
P35237	DFNB91
P35237	MSTP057
P35237	PI-6
P35237	PI6
P35237	PTI
P35237	SPI3
Q9UNN8	PROCR
Q9UNN8	Endothelial protein C receptor
Q9UNN8	CCCA
Q9UNN8	CCD41
Q9UNN8	EPCR
P12259	F5
P12259	Coagulation factor V
P12259	FVL
P12259	PCCF
P12259	RPRGL1
P12259	THPH2
P07204	THBD
P07204	Thrombomodulin
P07204	AHUS6
P07204	BDCA3
P07204	CD141
P07204	THPH12
P07204	THRM
P07204	TM
P00450	CP
P00450	Ceruloplasmin
P00450	CP-2
P02776	PF4
P02776	Platelet factor 4
P02776	CXCL4
P02776	PF-4
P02776	SCYB4
P20138	CD33
P20138	Myeloid cell surface antigen CD33
P20138	SIGLEC-3
P20138	SIGLEC3
P20138	p67
P62993	GRB2
P62993	Growth factor receptor-bound protein 2
P62993	ASH
P62993	EGFRBP-GRB2
P62993	Grb3-3
P62993	MST084
P62993	MSTP084
P62993	NCKAP2
P02760	AMBP
P02760	Protein AMBP
P02760	A1M
P02760	EDC1
P02760	HCP
P02760	HI30
P02760	IATIL
P02760	ITI
P02760	ITIL
P02760	ITILC
P02760	UTI
P02649	APOE
P02649	Apolipoprotein E
P02649	AD2
P02649	APO-E
P02649	LDLCQ5
P02649	LPG
P01137	TGFB1
P01137	Transforming growth factor beta-1 proprotein
P01137	CED
P01137	DPD1
P01137	LAP
P01137	TGFB
P01137	TGFbeta
P01906	HLA-DQA2
P01906	HLA class II histocompatibility antigen, DQ alpha 2 chain   alpha chain)
P01906	DX-ALPHA
P01906	HLA-DXA
P01920	HLA-DQB1
P01920	HLA class II histocompatibility antigen, DQ beta 1 chain
P01920	CELIAC1
P01920	HLA-DQB
P01920	IDDM1
P04626	ERBB2
P04626	Receptor tyrosine-protein kinase erbB-2
P04626	CD340
P04626	HER-2
P04626	HER-2/neu
P04626	HER2
P04626	MLN 19
P04626	NEU
P04626	NGL
P04626	TKR1
P11836	MS4A1
P11836	B-lymphocyte antigen CD20
P11836	B1
P11836	Bp35
P11836	CD20
P11836	CVID5
P11836	LEU-16
P11836	MS4A2
P11836	S7
P04234	CD3D
P04234	T-cell surface glycoprotein CD3 delta chain
P04234	CD3-DELTA
P04234	IMD19
P04234	T3D
P09693	CD3G
P09693	T-cell surface glycoprotein CD3 gamma chain
P09693	CD3-GAMMA
P09693	IMD17
P09693	T3G
P20963	CD247
P20963	T-cell surface glycoprotein CD3 zeta chain
P20963	CD3-ZETA
P20963	CD3H
P20963	CD3Q
P20963	CD3Z
P20963	IMD25
P20963	T3Z
P20963	TCRZ
P07766	CD3E
P07766	T-cell surface glycoprotein CD3 epsilon chain
P07766	IMD18
P07766	T3E
P07766	TCRE
P62745	RHOB
P62745	Rho-related GTP-binding protein RhoB
P62745	ARH6
P62745	ARHB
P62745	MST081
P62745	MSTP081
P62745	RHOH6
P60880	SNAP25
P60880	Synaptosomal-associated protein 25
P60880	RIC-4
P60880	RIC4
P60880	SEC9
P60880	SNAP
P60880	SNAP-25
P60880	bA416N4.2
P60880	dJ1068F16.2
P25116	F2R
P25116	Proteinase-activated receptor 1
P25116	CF2R
P25116	HTR
P25116	PAR-1
P25116	PAR1
P25116	TR
P31358	CD52
P31358	CAMPATH-1 antigen
P31358	CDW52
Q04609	FOLH1
Q04609	Glutamate carboxypeptidase 2
Q04609	FGCP
Q04609	FOLH
Q04609	GCP2
Q04609	GCPII
Q04609	NAALAD1
Q04609	NAALAdase
Q04609	PSM
Q04609	PSMA
Q04609	mGCP
P62937	PPIA
P62937	Peptidyl-prolyl cis-trans isomerase A
P62937	CYPA
P62937	CYPH
P62937	HEL-S-69p
P30405	PPIF
P30405	Peptidyl-prolyl cis-trans isomerase F, mitochondrial
P30405	CYP3
P30405	CyP-M
P30405	Cyp-D
P30405	CypD
P49069	CAMLG
P49069	Calcium signal-modulating cyclophilin ligand
P49069	CAML
Q96LZ3	PPP3R2
Q96LZ3	Calcineurin subunit B type 2
Q96LZ3	PPP3RL
P06729	CD2
P06729	T-cell surface antigen CD2
P06729	LFA-2
P06729	SRBC
P06729	T11
P20701	ITGAL
P20701	Integrin alpha-L
P20701	CD11A
P20701	LFA-1
P20701	LFA1A
P06126	CD1A
P06126	T-cell surface glycoprotein CD1a
P06126	CD1
P06126	FCB6
P06126	HTA1
P06126	R4
P06126	T6
P01730	CD4
P01730	T-cell surface glycoprotein CD4
P01730	CD4mut
Q95460	MR1
Q95460	Major histocompatibility complex class I-related gene protein
Q95460	HLALS
P05556	ITGB1
P05556	Integrin beta-1
P05556	CD29
P05556	FNRB
P05556	GPIIA
P05556	MDF2
P05556	MSK12
P05556	VLA-BETA
P05556	VLAB
P06756	ITGAV
P06756	Integrin alpha-V
P06756	CD51
P06756	MSK8
P06756	VNRA
P06756	VTNR
P42081	CD86
P42081	T-lymphocyte activation antigen CD86
P42081	B7-2
P42081	B7.2
P42081	B70
P42081	CD28LG2
P42081	LAB72
P03951	F11
P03951	Coagulation factor XI
P03951	FXI
P16234	PDGFRA
P16234	Platelet-derived growth factor receptor alpha
P16234	CD140A
P16234	PDGFR-2
P16234	PDGFR2
P16234	RHEPDGFRA
P01023	A2M
P01023	Alpha-2-macroglobulin
P01023	A2MD
P01023	CPAMD5
P01023	FWP007
P01023	S863-7
P09619	PDGFRB
P09619	Platelet-derived growth factor receptor beta
P09619	CD140B
P09619	IBGC4
P09619	IMF1
P09619	JTK12
P09619	PDGFR
P09619	PDGFR-1
P09619	PDGFR1
P35346	SSTR5
P35346	Somatostatin receptor type 5
P35346	SS-5-R
P30872	SSTR1
P30872	Somatostatin receptor type 1
P30872	SRIF-2
P30872	SS-1-R
P30872	SS1-R
P30872	SS1R
P30874	SSTR2
P30874	Somatostatin receptor type 2
P30559	OXTR
P30559	Oxytocin receptor
P30559	OT-R
P01178	OXT
P01178	Oxytocin-neurophysin 1
P01178	OT
P01178	OT-NPI
P01178	OXT-NPI
P05362	ICAM1
P05362	Intercellular adhesion molecule 1
P05362	BB2
P05362	CD54
P05362	P3.58
P13612	ITGA4
P13612	Integrin alpha-4
P13612	CD49D
P13612	IA4
P15692	VEGFA
P15692	Vascular endothelial growth factor A
P15692	MVCD1
P15692	VEGF
P15692	VPF
P13688	CEACAM1
P13688	Carcinoembryonic antigen-related cell adhesion molecule 1
P13688	BGP
P13688	BGP1
P13688	BGPI
Q96IQ7	CTH
Q96IQ7	V-set and immunoglobulin domain-containing protein 2
Q9BYV1	AGXT2
Q9BYV1	Alanine--glyoxylate aminotransferase 2, mitochondrial   -3-amino-2-methylpropionate--pyruvate transaminase)
Q9BYV1	AGT2
Q9BYV1	DAIBAT
Q05329	GAD2
Q05329	Glutamate decarboxylase 2
Q05329	GAD65
P80404	ABAT
P80404	4-aminobutyrate aminotransferase, mitochondrial  -3-amino-2-methylpropionate transaminase)
P80404	GABA-AT
P80404	GABAT
P80404	NPD009
P17735	TAT
P17735	Tyrosine aminotransferase
P00505	GOT2
P00505	Aspartate aminotransferase, mitochondrial
P00505	KAT4
P00505	KATIV
P00505	mitAAT
O75600	GCAT
O75600	2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial
O75600	KBL
Q6WRI0	IGSF10
Q6WRI0	Immunoglobulin superfamily member 10
Q6WRI0	CMF608
Q9NVS9	PNPO
Q9NVS9	Pyridoxine-5'-phosphate oxidase
Q9NVS9	HEL-S-302
Q9NVS9	PDXPO
P11216	PYGB
P11216	Glycogen phosphorylase, brain form
P11216	GPBB
P20711	DDC
P20711	Aromatic-L-amino-acid decarboxylase
P20711	AADC
P17174	GOT1
P17174	Aspartate aminotransferase, cytoplasmic
P17174	ASTQTL1
P17174	GIG18
P17174	cAspAT
P17174	cCAT
Q99259	GAD1
Q99259	Glutamate decarboxylase 1
Q99259	CPSQ1
Q99259	GAD
Q99259	SCP
P34897	SHMT2
P34897	Serine hydroxymethyltransferase, mitochondrial
P34897	GLYA
P34897	HEL-S-51e
P34897	SHMT
Q96I15	SCLY
Q96I15	Selenocysteine lyase
Q96I15	SCL
Q96I15	hSCL
Q8IYQ7	THNSL1
Q8IYQ7	Threonine synthase-like 1
Q8IYQ7	TSH1
P04181	OAT
P04181	Ornithine aminotransferase, mitochondrial
P04181	GACR
P04181	HOGA
P04181	OATASE
P04181	OKT
O15270	SPTLC2
O15270	Serine palmitoyltransferase 2
O15270	HSN1C
O15270	LCB2
O15270	LCB2A
O15270	NSAN1C
O15270	SPT2
O15270	hLCB2a
P21549	AGXT
P21549	Serine--pyruvate aminotransferase
P21549	AGT
P21549	AGT1
P21549	AGXT1
P21549	PH1
P21549	SPAT
P21549	SPT
P21549	TLH6
Q9HD40	SEPSECS
Q9HD40	O-phosphoseryl-tRNA selenium transferase         synthase)      -associated antigenic protein)
Q9HD40	LP
Q9HD40	PCH2D
Q9HD40	SLA
Q9HD40	SLA/LP
P11217	PYGM
P11217	Glycogen phosphorylase, muscle form
Q9Y617	PSAT1
Q9Y617	Phosphoserine aminotransferase
Q9Y617	EPIP
Q9Y617	NLS2
Q9Y617	PSA
Q9Y617	PSAT
Q9Y617	PSATD
P24298	GPT
P24298	Alanine aminotransferase 1
P24298	AAT1
P24298	ALT1
P24298	GPT1
O15382	BCAT2
O15382	Branched-chain-amino-acid aminotransferase, mitochondrial )
O15382	BCAM
O15382	BCATM
O15382	BCT2
O15382	PP18
Q9Y600	CSAD
Q9Y600	Cysteine sulfinic acid decarboxylase
Q9Y600	CSD
Q9Y600	PCAP
P13196	ALAS1
P13196	5-aminolevulinate synthase, nonspecific, mitochondrial
P13196	ALAS
P13196	ALAS3
P13196	ALASH
P13196	MIG4
Q8N5Z0	AADAT
Q8N5Z0	Kynurenine/alpha-aminoadipate aminotransferase, mitochondrial
Q8N5Z0	KAT2
Q8N5Z0	KATII
P11926	ODC1
P11926	Ornithine decarboxylase
P11926	ODC
Q9GZT4	SRR
Q9GZT4	Serine racemase
Q9GZT4	ILV1
Q9GZT4	ISO1
O94903	PROSC
O94903	Pyridoxal phosphate homeostasis protein
P34896	SHMT1
P34896	Serine hydroxymethyltransferase, cytosolic
P34896	CSHMT
P34896	SHMT
O15269	SPTLC1
O15269	Serine palmitoyltransferase 1
O15269	HSAN1
O15269	HSN1
O15269	LBC1
O15269	LCB1
O15269	SPT1
O15269	SPTI
Q96A70	AZIN2
Q96A70	Antizyme inhibitor 2
Q96A70	ADC
Q96A70	AZI2
Q96A70	AZIB1
Q96A70	ODC-p
Q96A70	ODC1L
Q96A70	ODCp
P54687	BCAT1
P54687	Branched-chain-amino-acid aminotransferase, cytosolic )
P54687	BCATC
P54687	BCT1
P54687	ECA39
P54687	MECA39
P54687	PNAS121
P54687	PP18
Q16719	KYNU
Q16719	Kynureninase
Q16719	KYNUU
Q6P996	PDXDC1
Q6P996	Pyridoxal-dependent decarboxylase domain-containing protein 1
Q6P996	LP8165
Q96GA7	SDSL
Q96GA7	Serine dehydratase-like
Q96GA7	SDH 2
Q96GA7	SDS-RS1
Q96GA7	TDH
Q96GA7	cSDH
P23378	GLDC
P23378	Glycine dehydrogenase , mitochondrial    )
P23378	GCE
P23378	GCSP
P23378	HYGN1
O95470	SGPL1
O95470	Sphingosine-1-phosphate lyase 1
O95470	S1PL
O95470	SPL
Q9NUV7	SPTLC3
Q9NUV7	Serine palmitoyltransferase 3
Q9NUV7	C20orf38
Q9NUV7	LCB2B
Q9NUV7	LCB3
Q9NUV7	SPT3
Q9NUV7	SPTLC2L
Q9NUV7	dJ718P11
Q9NUV7	dJ718P11.1
Q9NUV7	hLCB2b
O95954	FTCD
O95954	Formimidoyltransferase-cyclodeaminase
O95954	LCHC1
Q6ZQY3	GADL1
Q6ZQY3	Acidic amino acid decarboxylase GADL1
Q6ZQY3	ADC
